"id","product_id","quantity","color","size","weight","price_cents","sale_price_cents","cost_cents","sku","length","width","height","note"
6887,8419,33,"Black","XXL",1,3328,3128,2815,"KTXBSF",5,6,8,""
6888,6576,28,"Purple","XXL",8,3080,2880,2907,"JKWGKT",7,4,9,""
6889,9448,25,"Light Grey","M",8,3313,3113,2776,"BPCNCM",3,3,8,""
6890,2026,8,"Orange","XS",7,1485,1285,1168,"RDVMVO",8,4,8,""
6891,1313,38,"Beige","M",8,938,738,180,"SUPPPI",9,5,7,""
6892,9526,8,"Dark Blue","XXL",0,917,717,725,"PHIQGC",2,2,3,""
6893,3253,31,"Metallic Red","XS",6,1066,866,765,"YGNBWI",4,4,7,""
6894,8028,3,"Light Grey","M",5,1567,1367,1167,"YNHTTQ",8,9,7,""
6895,8463,27,"Orange","XXL",4,1191,991,417,"UDFRCR",4,5,7,""
6896,4430,30,"Dark Blue","XXL",4,2008,1808,1183,"IOAZTA",6,7,9,""
6897,349,14,"Green","XS",2,2116,1916,1709,"BPTKIW",8,8,8,""
6898,2189,29,"Metallic Red","XL",4,1184,984,768,"NIVAUD",7,6,4,""
6899,7435,25,"Pink","XL",8,1053,853,459,"OPWPMV",2,9,6,""
6900,4899,11,"Orange","XL",6,3031,2831,2891,"PKCYWB",2,3,3,""
6901,4350,25,"Cherry Red","S",4,1701,1501,1581,"RJRUWP",2,7,5,""
6902,1649,20,"Checkered","XL",7,1311,1111,547,"MRMUFH",9,6,6,""
6903,5875,17,"Dark Blue","XS",8,2773,2573,2660,"VJQNSN",2,3,6,""
6904,5703,30,"Blue","XXL",2,3109,2909,2779,"UQMNRX",8,5,9,""
6905,6653,18,"Checkered","XL",2,2522,2322,2370,"JUJRKO",9,6,4,""
6906,8205,25,"Light Grey","M",8,3315,3115,2583,"SOOBGX",4,6,4,""
6907,6532,9,"Pink","L",5,2309,2109,1773,"FPWMIN",8,3,3,""
6908,2640,9,"Metallic Red","XL",9,1096,896,930,"ESTYDC",8,3,6,""
6909,10058,5,"Blue","XS",5,3338,3138,3016,"ASTOQS",7,3,4,""
6910,1258,30,"Beige","XL",0,2576,2376,2207,"FARNOU",9,8,8,""
6911,8148,8,"Dark Blue","XXL",2,2534,2334,1653,"VRGYEI",6,6,8,""
6912,9481,10,"Blue","S",1,1217,1017,1052,"SKPPHM",4,4,7,""
6913,8729,6,"Metallic Red","XXL",4,2252,2052,1359,"LOAPYL",3,7,3,""
6914,8520,26,"Orange","XS",2,1842,1642,969,"TECXHC",6,9,9,""
6915,7654,20,"Checkered","XS",5,2489,2289,1874,"GVSAKI",5,4,4,""
6916,1826,27,"Black","XXL",0,3311,3111,2414,"LEAQGF",9,5,6,""
6917,2788,20,"Metallic Red","L",6,1141,941,1002,"KOMVMS",9,4,6,""
6918,6978,36,"Blue","S",3,2506,2306,1861,"IOUCXD",7,6,9,""
6919,2446,1,"Light Grey","XL",5,1490,1290,824,"OTKZQH",5,4,2,""
6920,6069,20,"Pink","XS",1,1496,1296,716,"QXVGWL",6,7,9,""
6921,9082,13,"Orange","XXL",7,1306,1106,1010,"AQSNST",2,2,3,""
6922,1300,9,"Grey","S",5,1149,949,341,"YJLTMO",3,8,6,""
6923,9574,33,"Cherry Red","L",9,2287,2087,1867,"XDPTBM",5,5,6,""
6924,6308,15,"Green","XS",0,1254,1054,761,"JHEKLW",5,2,9,""
6925,8334,26,"Dark Blue","S",4,3172,2972,2288,"XKLYRN",8,8,6,""
6926,7231,23,"Metallic Red","L",2,1760,1560,1080,"IEMEWD",8,4,9,""
6927,5787,10,"Purple","XXL",5,1430,1230,1289,"GJOIML",6,2,7,""
6928,8142,18,"Purple","S",2,2881,2681,2043,"MJEMEO",3,8,6,""
6929,8283,23,"Grey","M",9,2864,2664,2278,"YHZTNU",7,4,3,""
6930,3645,10,"Cherry Red","M",6,1501,1301,1027,"CADIPH",6,9,7,""
6931,1506,1,"Purple","XS",8,1949,1749,1614,"HAMPXB",3,8,4,""
6932,6658,24,"Beige","XXL",5,1158,958,574,"ZZEXKL",5,2,3,""
6933,1459,14,"Orange","XL",0,1542,1342,1116,"EXDPCR",8,9,5,""
6934,1236,17,"Blue","XL",4,1167,967,869,"FGYHRN",5,2,2,""
6935,5298,20,"Checkered","XL",1,3468,3268,3167,"QTJSIM",8,5,9,""
6936,1947,33,"Green","XS",3,1700,1500,941,"FRBYOO",5,4,2,""
6937,9995,22,"Green","XL",2,2220,2020,1341,"TQMTOY",7,7,3,""
6938,4088,29,"Dark Blue","XL",9,2286,2086,1766,"UHPFDW",8,4,9,""
6939,2662,18,"Black","S",1,1278,1078,1040,"VOJQLL",6,5,5,""
6940,9775,30,"Light Grey","XXL",0,3163,2963,2534,"BNGFYS",6,6,7,""
6941,6319,34,"Orange","L",4,2104,1904,1756,"ZRFLOI",7,7,4,""
6942,5092,31,"Dark Blue","L",0,3491,3291,2638,"XYAXBH",8,8,2,""
6943,8936,32,"Blue","XS",6,1401,1201,766,"HJNSOL",3,3,8,""
6944,9405,16,"Checkered","L",7,1735,1535,1166,"YZYARR",7,8,2,""
6945,5393,39,"Checkered","XL",0,980,780,761,"BECVFE",5,4,8,""
6946,9779,24,"Metallic Red","XL",4,3499,3299,3318,"BZAQOS",2,8,9,""
6947,7766,2,"Dark Blue","M",8,1060,860,703,"DDUZAM",7,2,2,""
6948,2077,3,"Blue","XL",7,989,789,412,"FLAYEG",7,6,4,""
6949,1398,38,"Dark Blue","M",9,2424,2224,1770,"STJWCI",9,5,4,""
6950,4920,9,"Black","M",9,3096,2896,2878,"UAWNBR",9,8,4,""
6951,336,28,"Light Grey","XS",9,2875,2675,2556,"DRIIAS",4,5,2,""
6952,3367,7,"Checkered","L",0,3170,2970,2599,"DJXZAR",9,2,7,""
6953,8170,31,"Light Grey","S",5,1192,992,332,"MVXBEN",5,2,9,""
6954,8118,26,"Cherry Red","XXL",3,3293,3093,3167,"YRRUMM",6,2,6,""
6955,2369,30,"Dark Blue","S",9,1971,1771,1596,"MHXLNB",9,6,4,""
6956,5624,11,"Cherry Red","M",5,2862,2662,2102,"QSKVFJ",2,7,3,""
6957,7570,37,"Orange","S",4,1556,1356,1416,"EKMRKE",9,5,4,""
6958,5277,14,"Beige","XXL",9,2131,1931,1588,"ZDIPOX",6,7,7,""
6959,939,19,"Black","M",8,1481,1281,1175,"NLSTXR",8,4,9,""
6960,7469,1,"Dark Blue","S",3,2551,2351,1751,"FRTQTO",4,8,2,""
6961,574,2,"Orange","S",8,2807,2607,2367,"MZSQWZ",3,4,7,""
6962,9860,7,"Grey","S",3,1426,1226,1018,"HSKIKU",2,2,5,""
6963,6775,17,"Blue","XS",8,2154,1954,2040,"FAFEKR",6,7,8,""
6964,2721,26,"Cherry Red","M",0,3398,3198,3137,"USPBZO",6,2,7,""
6965,3448,26,"Black","XXL",4,984,784,238,"GCKYKE",5,5,3,""
6966,5378,17,"Light Grey","XXL",1,2277,2077,1544,"SCLULW",2,5,6,""
6967,9779,11,"Black","S",6,2320,2120,1553,"NWXZTK",6,4,8,""
6968,5385,24,"Purple","XL",4,3396,3196,2607,"QQJTNY",3,8,8,""
6969,4745,16,"Cherry Red","XXL",9,1641,1441,764,"ZNBCLQ",5,2,5,""
6970,8280,5,"Cherry Red","XXL",1,3483,3283,2788,"ZHVYEH",3,7,6,""
6971,2199,25,"Blue","M",2,1596,1396,801,"EKXLXZ",7,5,2,""
6972,3978,21,"Steel Blue","XS",0,3445,3245,2820,"QMSXLC",9,3,6,""
6973,5488,31,"Black","XXL",8,2092,1892,1491,"DZOGRB",5,4,7,""
6974,964,2,"Beige","S",2,1639,1439,753,"JYVUZM",4,4,7,""
6975,3590,8,"Pink","S",6,2364,2164,1648,"GCITRN",7,3,2,""
6976,8379,31,"Light Grey","XS",9,2029,1829,1345,"DTIKMY",8,3,8,""
6977,4411,23,"Steel Blue","S",8,2978,2778,2558,"ZWNRVF",8,4,9,""
6978,4474,6,"Purple","XL",2,1131,931,289,"INEOLX",6,9,2,""
6979,2941,4,"Cherry Red","L",4,1842,1642,1172,"FGZGJO",7,6,8,""
6980,8881,28,"Dark Blue","XL",5,1986,1786,1764,"FTHSYP",3,8,5,""
6981,916,39,"Pink","XXL",8,2743,2543,2538,"XHDYFA",7,7,4,""
6982,3223,13,"Metallic Red","L",2,3195,2995,2334,"PVOIZI",5,5,2,""
6983,1451,31,"Blue","M",2,3308,3108,2617,"VVBYZU",5,3,3,""
6984,3390,30,"Black","XL",6,1315,1115,807,"NJBFNA",2,2,5,""
6985,9631,3,"Light Grey","XL",8,1733,1533,911,"BRNZGS",7,7,6,""
6986,1530,14,"Blue","XL",0,2980,2780,2645,"TMOCVB",2,3,2,""
6987,6299,18,"Green","M",3,2074,1874,1508,"UZRBJA",2,2,5,""
6988,6506,8,"Black","XS",2,1637,1437,1201,"AZNOQN",4,9,5,""
6989,5155,29,"Light Grey","S",0,3328,3128,2803,"HOENJA",7,5,2,""
6990,5935,28,"Cherry Red","XXL",1,2765,2565,2245,"JLPUMC",7,7,4,""
6991,3126,11,"Orange","XXL",8,1348,1148,1130,"ZCLYFN",5,5,8,""
6992,7048,27,"Green","XXL",6,2863,2663,2685,"XDJTPR",4,8,9,""
6993,6456,20,"Checkered","M",1,2081,1881,1949,"UMRHWM",2,3,3,""
6994,3378,10,"Beige","XS",5,1015,815,495,"FLFXXR",9,3,3,""
6995,7884,28,"Green","M",6,1742,1542,1338,"GLVPFI",5,6,2,""
6996,7563,36,"Dark Blue","M",5,1839,1639,1545,"XUWBXQ",3,6,6,""
6997,8737,20,"Green","XL",0,2751,2551,2421,"WFDCUX",3,7,6,""
6998,1235,27,"Dark Blue","L",3,1679,1479,1158,"BQIXLF",9,9,6,""
6999,8381,7,"Checkered","XXL",2,2131,1931,1514,"FFOIDZ",8,9,3,""
7000,5864,6,"Cherry Red","M",3,1757,1557,1610,"GRJWWO",2,7,6,""
7001,6156,18,"Blue","M",1,3220,3020,2742,"KECQWM",8,3,8,""
7002,4963,5,"Metallic Red","XXL",7,2163,1963,1652,"XVTPDQ",3,8,5,""
7003,6532,5,"Blue","L",6,3145,2945,2577,"TPTITE",4,4,6,""
7004,3156,38,"Metallic Red","XS",6,3488,3288,2829,"WWMREK",8,9,3,""
7005,4650,16,"Steel Blue","XS",5,1016,816,592,"JCBBMR",5,6,2,""
7006,1525,11,"Green","XL",0,2585,2385,2456,"OLYZDF",4,4,7,""
7007,7257,33,"Orange","XXL",2,2747,2547,2102,"NRCZDU",8,3,3,""
7008,1254,18,"Cherry Red","XL",0,3063,2863,2799,"AHBQDG",2,6,9,""
7009,1474,35,"Pink","L",5,2460,2260,2211,"GXWYXE",3,2,2,""
7010,887,22,"Black","XS",8,1315,1115,516,"QCFKHW",9,6,4,""
7011,4787,6,"Purple","S",6,1934,1734,1045,"DKEDGM",7,6,8,""
7012,1616,28,"Purple","XL",6,1921,1721,1679,"XZXBOX",5,9,8,""
7013,8186,4,"Metallic Red","XXL",7,978,778,713,"YVUPYE",2,2,5,""
7014,8826,26,"Light Grey","XXL",6,3117,2917,2250,"PQILZN",4,9,5,""
7015,8674,23,"Pink","XL",5,3485,3285,2617,"ADCAUV",4,8,5,""
7016,5591,1,"Checkered","L",0,1710,1510,1313,"IIVORD",8,4,9,""
7017,922,20,"Orange","XS",6,2845,2645,2516,"OVIIYG",9,7,2,""
7018,1976,15,"Pink","XS",1,2794,2594,2677,"WKOKFR",5,5,2,""
7019,7043,9,"Orange","M",9,2905,2705,2762,"ABNDWP",7,4,6,""
7020,8274,1,"Purple","S",2,1418,1218,628,"JJFFPX",2,8,7,""
7021,6816,20,"Black","S",9,1538,1338,1056,"CUKNBF",9,9,6,""
7022,3359,24,"Black","XL",6,2774,2574,2070,"CXGEHQ",7,6,9,""
7023,7299,32,"Beige","XS",9,2303,2103,1986,"UXMWQI",8,3,4,""
7024,5005,17,"Green","L",5,2671,2471,2331,"KGDKNM",5,2,5,""
7025,7881,6,"Green","M",0,2200,2000,1717,"DFIXAL",4,5,4,""
7026,6750,27,"Light Grey","S",2,1276,1076,1131,"PMZQAZ",5,4,7,""
7027,8123,38,"Light Grey","M",0,1117,917,432,"DFQTWF",4,4,8,""
7028,8956,32,"Light Grey","M",3,2929,2729,2366,"KPWMKG",5,2,5,""
7029,1069,39,"Pink","XXL",9,2894,2694,2341,"OICQLE",9,2,6,""
7030,7917,4,"Cherry Red","L",6,1813,1613,1458,"ULKZRZ",6,7,4,""
7031,3603,22,"Grey","M",9,1798,1598,1637,"CAOCJB",3,4,8,""
7032,4333,33,"Beige","XS",3,1516,1316,842,"UKEBIQ",4,5,7,""
7033,3512,14,"Beige","XS",3,2390,2190,1706,"XEESBU",7,6,3,""
7034,3134,37,"Steel Blue","M",3,1588,1388,755,"UWMQSG",4,8,5,""
7035,9583,32,"Beige","M",7,2186,1986,1977,"GFVUIC",3,7,6,""
7036,7841,39,"Cherry Red","XXL",5,1428,1228,1233,"JDJBPF",4,4,8,""
7037,5289,2,"Light Grey","XL",7,2680,2480,1986,"QUQVDL",9,2,2,""
7038,2608,31,"Cherry Red","XXL",4,1705,1505,1566,"HJOWLN",3,4,4,""
7039,10013,39,"Green","M",2,1312,1112,441,"FGGILE",3,8,9,""
7040,2359,37,"Metallic Red","XS",6,1560,1360,1434,"IGSQWO",7,5,6,""
7041,5863,38,"Metallic Red","XXL",3,3063,2863,2896,"RPDRMB",9,8,8,""
7042,9272,27,"Pink","XS",4,2333,2133,2098,"FNTXMB",8,9,7,""
7043,9517,4,"Steel Blue","XS",0,1132,932,317,"EQLODL",9,5,7,""
7044,6524,29,"Pink","M",6,3226,3026,2806,"PUXVCB",5,2,2,""
7045,8986,38,"Cherry Red","XXL",7,2660,2460,2023,"LOHFNH",8,8,7,""
7046,2156,2,"Steel Blue","XL",6,3251,3051,2980,"AXGAKV",6,6,9,""
7047,3808,39,"Beige","XS",8,3235,3035,2873,"ZTUWLG",5,3,8,""
7048,8876,12,"Purple","XL",5,958,758,60,"EBJPBF",3,7,8,""
7049,5142,10,"Pink","XXL",3,2148,1948,1675,"RITACB",5,7,8,""
7050,297,20,"Metallic Red","XS",6,3047,2847,2508,"HDYYMJ",8,9,4,""
7051,739,15,"Beige","XS",4,2736,2536,2570,"LUXFHA",8,5,4,""
7052,3417,15,"Checkered","L",9,1682,1482,1550,"SVOLQK",5,9,5,""
7053,7963,30,"Light Grey","XXL",3,2528,2328,1775,"PSCMIO",7,6,4,""
7054,151,30,"Purple","XL",6,918,718,265,"DKCYZG",8,6,9,""
7055,6526,26,"Steel Blue","XL",5,3305,3105,2432,"OQQZBU",3,2,6,""
7056,6036,19,"Cherry Red","XS",5,2630,2430,2442,"YGQQXS",8,4,6,""
7057,5416,33,"Checkered","L",6,1041,841,374,"HXBGVJ",2,2,5,""
7058,2824,17,"Beige","L",8,3000,2800,2272,"CRGLHB",4,4,7,""
7059,7802,38,"Cherry Red","M",0,2131,1931,1299,"YHVEUU",8,8,8,""
7060,4706,17,"Light Grey","M",8,3110,2910,3003,"DANCVJ",2,2,5,""
7061,1083,20,"Purple","XL",9,2623,2423,2522,"URGPKC",3,7,8,""
7062,1513,14,"Black","XXL",4,2341,2141,1956,"UTABQG",7,4,9,""
7063,5826,36,"Black","XXL",0,1941,1741,1643,"JFBZIR",8,4,9,""
7064,4905,38,"Green","S",7,2653,2453,1949,"SKJRED",8,9,3,""
7065,2752,31,"Grey","S",6,1946,1746,1280,"XIIFSZ",5,4,7,""
7066,3509,13,"Beige","M",4,3304,3104,2613,"PDWLFL",8,8,3,""
7067,3800,23,"Blue","L",2,1170,970,430,"SBVAZN",9,5,5,""
7068,2822,1,"Cherry Red","XXL",9,2016,1816,1891,"XIKJYL",8,2,4,""
7069,9997,30,"Beige","S",6,2743,2543,2240,"JKUBNQ",7,6,7,""
7070,2407,39,"Light Grey","XS",1,1533,1333,1099,"OJHYRL",8,8,7,""
7071,3838,37,"Dark Blue","M",2,1351,1151,587,"MXEGYC",8,9,4,""
7072,7919,11,"Beige","XXL",5,983,783,856,"HVTIKU",2,2,4,""
7073,9644,20,"Green","XXL",4,3114,2914,2328,"DXXBHP",6,6,9,""
7074,4258,39,"Steel Blue","XS",1,1473,1273,1322,"KNRBKV",5,9,7,""
7075,5713,32,"Grey","XS",6,1774,1574,1344,"TIHCJZ",3,5,7,""
7076,6156,25,"Checkered","XL",5,2482,2282,2200,"JMHZRU",3,3,4,""
7077,9970,8,"Metallic Red","XXL",8,1708,1508,1136,"IWOVOZ",6,7,7,""
7078,269,5,"Purple","XS",0,2705,2505,2276,"UKKRUW",8,8,3,""
7079,4521,11,"Beige","XS",8,1442,1242,1159,"BPKSPE",4,5,3,""
7080,1765,30,"Beige","L",0,3032,2832,2137,"VYQSHL",2,3,3,""
7081,6801,31,"Light Grey","S",7,3048,2848,2848,"UUJMCB",8,2,3,""
7082,9196,24,"Beige","S",2,2944,2744,2555,"RMYEKE",6,6,4,""
7083,4790,37,"Grey","XL",7,2839,2639,2399,"WZCEAT",9,4,2,""
7084,2674,32,"Dark Blue","S",0,2686,2486,1963,"XVCWDQ",8,9,8,""
7085,1515,8,"Dark Blue","XL",7,3250,3050,2789,"CXRWQG",6,5,4,""
7086,4197,16,"Dark Blue","XL",1,1359,1159,720,"GTUOQW",9,5,9,""
7087,8780,5,"Checkered","XS",1,1974,1774,1240,"MSTVTE",3,2,5,""
7088,483,19,"Green","L",1,2773,2573,2364,"VPZTXY",5,3,2,""
7089,5254,1,"Cherry Red","XXL",8,2178,1978,1897,"CRKDGR",4,5,6,""
7090,9654,26,"Light Grey","XS",0,2601,2401,2315,"RSNMAG",6,3,2,""
7091,2451,33,"Checkered","S",1,2840,2640,2080,"QQOGKW",6,6,9,""
7092,6305,34,"Beige","XS",4,1019,819,709,"HTZUJK",9,9,6,""
7093,3888,23,"Checkered","XS",7,2979,2779,2161,"EIIZRL",3,7,2,""
7094,1795,27,"Cherry Red","M",9,2472,2272,2018,"XGSKLG",3,4,4,""
7095,4554,31,"Light Grey","L",2,1985,1785,1580,"OWOUNY",3,2,9,""
7096,2586,36,"Checkered","S",4,1194,994,348,"HWTKKY",7,6,3,""
7097,10059,19,"Green","XXL",0,1610,1410,1396,"UYVBRN",7,3,2,""
7098,7783,36,"Beige","M",9,1788,1588,948,"UQGDPH",3,3,8,""
7099,3683,14,"Beige","XXL",0,1360,1160,580,"UIJKYF",8,4,9,""
7100,1092,30,"Green","S",1,1214,1014,474,"QWWQHM",8,3,2,""
7101,6779,19,"Checkered","S",7,3159,2959,2303,"XLLNID",3,5,5,""
7102,9557,17,"Cherry Red","XXL",2,1514,1314,1312,"CQKPOW",4,4,7,""
7103,4796,21,"Orange","S",4,1890,1690,1562,"OORZJK",9,5,4,""
7104,5331,36,"Light Grey","XS",1,2161,1961,1692,"EKOLFV",2,3,9,""
7105,511,28,"Dark Blue","M",2,1600,1400,858,"XSLEMT",3,3,8,""
7106,5578,24,"Grey","L",8,1408,1208,579,"FYQZNC",3,3,8,""
7107,9312,6,"Dark Blue","XXL",6,1431,1231,1287,"YSHMPV",4,8,3,""
7108,8248,12,"Blue","L",8,1413,1213,997,"KWCYZW",2,6,3,""
7109,8429,1,"Pink","M",2,3449,3249,3058,"JINXJH",6,6,8,""
7110,106,27,"Pink","XS",3,1540,1340,1240,"QVMSJH",3,7,4,""
7111,4640,37,"Black","L",6,2674,2474,2269,"NJNFJN",9,8,8,""
7112,9743,26,"Dark Blue","XL",8,2783,2583,2490,"NLPMUI",9,9,8,""
7113,3466,39,"Purple","XL",7,3419,3219,2852,"PGFLKZ",2,7,3,""
7114,3472,28,"Light Grey","XS",5,1417,1217,1116,"NBHXIR",7,8,5,""
7115,7122,39,"Orange","M",9,1799,1599,1024,"QMKEJY",7,4,7,""
7116,9456,23,"Dark Blue","S",3,1635,1435,1417,"QRLRIX",5,2,4,""
7117,3850,20,"Cherry Red","XXL",6,3403,3203,2984,"GUOBBX",2,6,3,""
7118,4068,4,"Checkered","XL",2,2720,2520,2190,"KEFSCB",7,4,4,""
7119,3991,30,"Black","XL",1,3449,3249,2797,"NBXLNO",3,7,6,""
7120,4882,19,"Grey","XS",2,2742,2542,2099,"XROWUI",2,5,5,""
7121,7415,7,"Blue","XL",4,3023,2823,2499,"MLLCFJ",7,6,6,""
7122,1117,25,"Orange","XL",0,3128,2928,3025,"EKPWBV",2,7,2,""
7123,9202,8,"Beige","XL",9,2078,1878,1825,"JNDDRD",7,2,4,""
7124,3299,4,"Light Grey","M",7,1838,1638,1031,"SYPOXK",2,3,3,""
7125,9931,15,"Black","XL",0,3356,3156,2660,"VMVZYF",2,2,3,""
7126,2292,9,"Grey","XL",8,1818,1618,1384,"UPLSAZ",7,4,9,""
7127,5119,23,"Light Grey","XS",8,1967,1767,1843,"QURMUP",2,5,6,""
7128,6820,15,"Purple","L",0,2112,1912,1337,"ZSYIKP",7,2,3,""
7129,8513,21,"Blue","M",3,902,702,420,"ACZPPT",4,9,6,""
7130,10038,37,"Dark Blue","XL",9,1141,941,938,"SWYKVK",3,8,6,""
7131,6373,12,"Checkered","XS",4,1839,1639,1269,"ZVNXPW",6,7,9,""
7132,4595,27,"Dark Blue","L",3,3164,2964,2502,"KQBPFD",9,5,5,""
7133,8696,13,"Checkered","L",7,3073,2873,2465,"PPVTIT",9,5,4,""
7134,2502,16,"Grey","XL",9,2008,1808,1307,"RKQRJT",7,6,9,""
7135,2784,18,"Steel Blue","S",2,1165,965,876,"FLORKI",5,5,2,""
7136,5759,16,"Blue","XXL",3,2170,1970,1895,"YMAMAF",8,4,9,""
7137,119,34,"Orange","M",8,1056,856,506,"BIMIYR",7,3,2,""
7138,1290,32,"Steel Blue","XL",6,2450,2250,1879,"PMVHRL",8,3,3,""
7139,2783,17,"Pink","XS",6,2031,1831,1230,"MNEVNY",2,8,8,""
7140,3641,8,"Blue","S",6,3165,2965,2876,"ZDOSKQ",2,6,3,""
7141,6214,13,"Orange","L",3,2656,2456,2332,"HMDPCF",4,5,5,""
7142,5762,17,"Dark Blue","XS",7,3077,2877,2569,"GBLGSZ",7,6,3,""
7143,8983,2,"Cherry Red","XXL",8,2253,2053,1985,"JETWWA",8,5,3,""
7144,574,18,"Steel Blue","M",3,2216,2016,1487,"ZVYQCK",3,3,8,""
7145,6288,29,"Cherry Red","XXL",6,3082,2882,2639,"THFINR",6,9,9,""
7146,8712,38,"Beige","XL",0,1220,1020,801,"LUFIOG",5,5,2,""
7147,5902,21,"Pink","S",0,2507,2307,2353,"ITDRKL",3,8,6,""
7148,8339,39,"Purple","L",7,2304,2104,1782,"WSHBFK",3,7,6,""
7149,9142,10,"Metallic Red","XXL",9,1590,1390,1264,"YTJEYH",4,7,3,""
7150,129,22,"Metallic Red","XL",8,2002,1802,1380,"TZLGDG",7,7,4,""
7151,491,35,"Checkered","M",1,2521,2321,2016,"FZNNIL",2,3,8,""
7152,4847,29,"Beige","S",3,3003,2803,2273,"TJQVGP",5,5,9,""
7153,6144,39,"Cherry Red","L",2,2041,1841,1587,"ETXDET",8,4,9,""
7154,4984,31,"Pink","XL",5,1058,858,557,"HRWTTE",2,2,2,""
7155,570,26,"Black","L",8,3222,3022,2659,"TIYSMJ",6,6,2,""
7156,4397,29,"Blue","S",8,2672,2472,2157,"WEDVMB",7,2,4,""
7157,7954,22,"Blue","L",1,3412,3212,2982,"MTHVLT",3,8,3,""
7158,3784,8,"Blue","XL",5,2905,2705,2454,"UTVMWO",5,6,2,""
7159,1400,15,"Purple","L",3,3224,3024,2691,"IWDOOQ",2,8,2,""
7160,9586,4,"Orange","M",6,3239,3039,3092,"UEDQTX",9,5,4,""
7161,3847,9,"Black","L",8,1262,1062,1155,"OIURLP",7,2,2,""
7162,2388,37,"Dark Blue","L",7,2755,2555,1917,"OXJDTW",9,2,7,""
7163,9470,17,"Beige","M",3,3223,3023,2830,"AUNLDP",3,8,5,""
7164,8665,34,"Green","XS",1,2320,2120,1878,"OKRGHT",3,6,3,""
7165,3172,9,"Light Grey","S",6,2379,2179,1534,"XRNQHA",9,4,4,""
7166,4276,3,"Green","L",4,2514,2314,1665,"BIUXQM",2,6,3,""
7167,4984,37,"Dark Blue","M",6,3476,3276,3169,"QUZTBI",3,7,6,""
7168,3944,39,"Cherry Red","M",8,2950,2750,2439,"VWUKIB",6,6,8,""
7169,5727,2,"Black","XXL",8,2386,2186,1757,"BUDULV",5,2,5,""
7170,3466,37,"Checkered","M",9,3005,2805,2599,"PRGOJT",8,9,9,""
7171,2409,34,"Checkered","S",1,2280,2080,1870,"WZPTVG",2,2,5,""
7172,9529,14,"Black","XXL",1,1890,1690,1025,"CIJLDB",7,7,4,""
7173,9027,19,"Green","S",7,2739,2539,2251,"NNPRBN",5,3,2,""
7174,6193,31,"Steel Blue","XL",3,3443,3243,2713,"VUIPUR",7,7,4,""
7175,8247,27,"Beige","S",6,2453,2253,2143,"DPIGUR",8,8,3,""
7176,8104,18,"Pink","L",3,2453,2253,1618,"GLCYTK",3,8,7,""
7177,8692,18,"Dark Blue","L",2,925,725,640,"DHQCXA",8,8,3,""
7178,5080,18,"Dark Blue","XL",3,1874,1674,1135,"TPCKLQ",4,7,5,""
7179,1389,36,"Black","L",3,1321,1121,478,"GRHACU",8,8,3,""
7180,7477,21,"Purple","S",3,2705,2505,2374,"LTQBVA",4,4,7,""
7181,2825,10,"Blue","XXL",1,1280,1080,1176,"RQIFPC",9,8,5,""
7182,961,1,"Grey","L",1,1797,1597,1245,"JOXXDS",4,4,7,""
7183,8518,25,"Orange","XS",7,2962,2762,2236,"PDREAI",6,7,7,""
7184,1910,26,"Orange","L",3,2444,2244,2128,"AWOUGC",4,8,5,""
7185,3405,9,"Green","L",6,3288,3088,2828,"JUGEZZ",5,5,4,""
7186,4812,18,"Black","XS",7,1101,901,595,"YNOCLI",5,2,2,""
7187,7739,3,"Metallic Red","XXL",5,2427,2227,2196,"STAERB",5,6,9,""
7188,8201,10,"Metallic Red","XS",1,1553,1353,1212,"OEWCJS",6,7,2,""
7189,4510,39,"Purple","M",7,2346,2146,1964,"KNKUIU",8,2,8,""
7190,8346,39,"Purple","L",1,2189,1989,1591,"YVEVPN",2,8,3,""
7191,1708,6,"Beige","XL",4,3151,2951,3022,"AFFWDU",6,7,8,""
7192,4624,27,"Pink","L",4,2982,2782,2744,"TJQUMG",5,6,9,""
7193,9234,33,"Dark Blue","S",6,2010,1810,1316,"QSHERE",8,8,2,""
7194,9589,26,"Blue","L",2,2887,2687,2329,"EHDQMV",9,9,9,""
7195,8594,17,"Beige","M",3,2757,2557,2337,"WKDDYS",7,3,9,""
7196,5277,8,"Orange","L",2,1549,1349,1108,"RZEGGS",5,4,4,""
7197,9130,24,"Green","XL",9,2135,1935,1599,"YJTEMN",8,8,3,""
7198,1670,33,"Beige","XL",6,1272,1072,962,"CYPFVA",5,2,3,""
7199,9881,29,"Orange","S",2,2747,2547,2268,"UBNLZS",7,5,4,""
7200,1981,21,"Grey","XS",9,955,755,68,"OWEQGB",3,6,5,""
7201,6581,31,"Pink","XS",2,2732,2532,2468,"VUIARI",9,8,8,""
7202,1788,12,"Cherry Red","XS",6,1758,1558,1081,"RUZURZ",9,3,5,""
7203,5782,8,"Black","S",6,2219,2019,1461,"KZXCYY",2,7,5,""
7204,3777,9,"Black","M",8,3331,3131,2445,"XBZAUX",5,9,7,""
7205,8042,25,"Light Grey","XXL",4,1170,970,881,"KZXGLX",3,3,4,""
7206,4313,26,"Beige","XXL",1,1966,1766,1231,"USDWZM",9,6,6,""
7207,6457,18,"Orange","XS",0,3443,3243,2609,"ZRLBQF",9,2,6,""
7208,1778,22,"Cherry Red","L",8,1583,1383,1394,"CZINRJ",8,8,3,""
